Id,CollateralID,Indexation,Valuation_Currency,Valuation_Date,gross_value,DiscountedValue,is_primary,ChangeType,CreatedDate,LastModifiedDate
prkvv10746,woh89600521,True,USD,2012-06-08,214000.00,62592.00,True,UPDATE,2010-10-18 04:14:13,2012-07-12 12:01:46
hrumg24861,teo46473458,True,USD,2014-01-16,9764299.00,4948646.00,False,UPDATE,2012-02-28 05:11:18,2014-06-22 03:35:27
rxcgc86965,wky29843039,False,USD,2014-06-29,8756471.00,880802.00,True,CREATE,2012-12-12 12:12:41,2013-05-20 04:02:50
dyvaj86837,pen80125149,True,GBP,2011-11-29,31361319.00,536532.00,False,UPDATE,2014-04-30 07:18:48,2012-09-02 01:25:22
clmfs37936,lgw33331934,False,GBP,2013-05-13,15543560.00,727866.00,True,UPDATE,2012-07-01 09:37:12,2015-01-17 08:42:49
fdrbm50222,lsn61823564,False,USD,2010-06-30,206835.00,559217.00,True,CREATE,2012-08-22 10:20:05,2012-02-25 11:41:32
yizqe11021,nir26949371,True,USD,2010-08-31,400801.00,327390.00,True,CREATE,2010-09-22 08:16:22,2012-05-11 04:13:42
lbjdd57916,mnw78323856,False,USD,2012-02-22,52852482.00,76321036.00,True,UPDATE,2013-02-09 04:40:46,2016-06-25 02:32:51
kuixc30660,cwc56496337,False,USD,2013-09-14,150242.00,566268.00,True,CREATE,2011-01-13 11:03:44,2014-07-06 04:08:57
uutrl21255,vks22392071,False,USD,2013-07-23,62581484.00,381736.00,False,UPDATE,2013-11-07 03:52:35,2017-05-01 10:29:03
dwiki96277,xsv36026938,False,GBP,2012-09-06,97389944.00,1363994.00,False,UPDATE,2015-01-27 12:33:00,2014-05-04 12:35:39
xusmf07347,xpt97280119,True,GBP,2013-02-02,876695.00,845902.00,True,UPDATE,2012-06-28 04:39:37,2014-06-21 03:58:01
bkyjj82946,koq92808017,False,USD,2011-07-04,367992.00,290973.00,True,UPDATE,2010-06-30 10:28:10,2013-12-07 05:21:19
stnpn47482,yhd41230205,False,GBP,2012-06-12,196220.00,65309900.00,True,CREATE,2014-03-11 12:07:35,2013-03-21 12:50:59
zhpnt29019,mii91017162,False,USD,2010-09-14,250124.00,8291100.00,False,CREATE,2014-07-29 09:42:17,2015-07-22 03:21:59
xfkds93782,gvt56624114,True,USD,2013-06-13,9182983.00,5455143.00,True,UPDATE,2011-03-18 12:24:12,2012-01-19 02:36:09
vcdtg42671,wea46580412,True,GBP,2014-12-14,824747.00,54577730.00,True,CREATE,2011-04-03 02:40:52,2012-04-27 11:30:41
ummch79818,rdf76104510,True,USD,2010-11-06,610576.00,5695975.00,False,UPDATE,2014-03-16 02:34:17,2014-08-22 01:02:25
nbmwn25148,pzf06067586,True,GBP,2013-06-15,110572.00,915349.00,False,CREATE,2013-09-11 11:04:03,2015-10-30 05:51:26
